id,title,author,book_page_url,image_url
270,The Education of a Gardener,Russell Page,https://www.nyrb.com/collections/classics/products/the-education-of-a-gardener,https://cdn.shopify.com/s/files/1/0726/9203/products/Educationofagardener_large.jpg?v=1528394332
271,The Dud Avocado,Elaine Dundy,https://www.nyrb.com/collections/classics/products/the-dud-avocado,https://cdn.shopify.com/s/files/1/0726/9203/products/Dud-Avocado_large.jpg?v=1528394333
272,The Door,Magda Szabó,https://www.nyrb.com/collections/classics/products/the-door,https://cdn.shopify.com/s/files/1/0726/9203/products/The_Door_NY_Times_Seal_large.jpg?v=1528394333
273,The Doll,Bolesław Prus,https://www.nyrb.com/collections/classics/products/the-doll,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-the-doll-132_2a2803f5-b1fb-4116-95c5-5b4c05271ba8_large.jpeg?v=1528394333
274,The Death of Napoleon,Simon Leys,https://www.nyrb.com/collections/classics/products/the_death_of_napoleon,https://cdn.shopify.com/s/files/1/0726/9203/products/DeathOfNapoleon_large.png?v=1528394334
275,The Day of the Owl,Leonardo Sciascia,https://www.nyrb.com/collections/classics/products/the-day-of-the-owl,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Day-of-the-Owl_large.jpg?v=1528394334
276,The Crisis of the Negro Intellectual,Harold W. Cruse,https://www.nyrb.com/collections/classics/products/the-crisis-of-the-negro-intellectual,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Crisis-of-the-Negro-Intellectual_large.jpg?v=1528394334
277,The Crisis of the European Mind,Paul Hazard,https://www.nyrb.com/collections/classics/products/the-crisis-of-the-european-mind,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-the-crisis-of-the-european-mind-323_8f1c7cdb-eeda-499d-ae1a-09c8ee860268_large.png?v=1528394335
278,The Cost of Living,Mavis Gallant,https://www.nyrb.com/collections/classics/products/the-cost-of-living,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Cost-of-Living_large.jpg?v=1528394335
279,The Complete Fiction,Francis Wyndham,https://www.nyrb.com/collections/classics/products/the-complete-fiction,https://cdn.shopify.com/s/files/1/0726/9203/products/TheCompleteFiction_large.jpg?v=1528394336
280,The Chrysalids,John Wyndham,https://www.nyrb.com/collections/classics/products/the-chrysalids,https://cdn.shopify.com/s/files/1/0726/9203/products/chrysalidscover_large.jpg?v=1528394336
281,The Child,Jules Vallès,https://www.nyrb.com/collections/classics/products/the-child,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Child_large.jpg?v=1528394336
282,The Case of Comrade Tulayev,Victor Serge,https://www.nyrb.com/collections/classics/products/the-case-of-comrade-tulayev,https://cdn.shopify.com/s/files/1/0726/9203/products/Comrade-Tulayev-cvr_large.jpg?v=1528394337
283,The Captain's Daughter,Alexander Pushkin,https://www.nyrb.com/collections/classics/products/the-captain-s-daughter,https://cdn.shopify.com/s/files/1/0726/9203/products/CaptainsDaughter_large.jpg?v=1528394337
284,The Burning of the World,"Béla Zombory-Moldován, Peter Zombory-Moldován",https://www.nyrb.com/collections/classics/products/the-burning-of-the-world,https://cdn.shopify.com/s/files/1/0726/9203/products/burning-of-the-world-cover_large.jpg?v=1528394337
285,The Broken Road (Paperback),Patrick Leigh Fermor,https://www.nyrb.com/collections/classics/products/broken-road-paperback,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-broken-road-paperback-499_c640776d-9a4e-4747-9df8-fce2be1219e4_large.png?v=1528394338
286,The Bridge of Beyond,Simone Schwarz-Bart,https://www.nyrb.com/collections/classics/products/the-bridge-of-beyond,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-the-bridge-of-beyond-347_4a57edcd-24e0-47da-92f7-84b03494419f_large.png?v=1528394338
287,The Book of My Life,Girolamo Cardano,https://www.nyrb.com/collections/classics/products/the-book-of-my-life,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Book-of-My-Life_large.jpg?v=1528394338
288,The Book of Ebenezer Le Page,G.B. Edwards,https://www.nyrb.com/collections/classics/products/the-book-of-ebenezer-le-page,https://cdn.shopify.com/s/files/1/0726/9203/products/Book-of-Ebenezer-le-Page_large.jpg?v=1528394339
289,The Bog People,P.V. Glob,https://www.nyrb.com/collections/classics/products/the-bog-people,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Bog-People_large.jpg?v=1528394339
290,The Black Spider,Jeremias Gotthelf,https://www.nyrb.com/collections/classics/products/the-black-spider,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Black-Spider_large.jpg?v=1528394339
291,The Big Clock,Kenneth Fearing,https://www.nyrb.com/collections/classics/products/the-big-clock,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Big-Clock_large.jpg?v=1528394340
292,The Autobiography of an Unknown Indian,Nirad C. Chaudhuri,https://www.nyrb.com/collections/classics/products/the-autobiography-of-an-unknown-indian,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Autobiography-of-an-Unknown-Indian_large.jpg?v=1528394340
293,The Anatomy of Melancholy,Robert Burton,https://www.nyrb.com/collections/classics/products/the-anatomy-of-melancholy,https://cdn.shopify.com/s/files/1/0726/9203/products/Anatomy-of-Melancholy_large.jpg?v=1528394340
294,The Alteration,Kingsley Amis,https://www.nyrb.com/collections/classics/products/the-alteration,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-the-alteration-289_758ea513-77ae-452f-b7d4-0ed1aa6d3fe9_large.png?v=1528394341
295,The Adventures of Sindbad,Gyula Krúdy,https://www.nyrb.com/collections/classics/products/the-adventures-of-sindbad,https://cdn.shopify.com/s/files/1/0726/9203/products/Adventures-of-Sindbad-cvr_large.jpg?v=1528394341
296,The Adventures and Misadventures of Maqroll,Álvaro Mutis,https://www.nyrb.com/collections/classics/products/the-adventures-and-misadventures-of-maqroll,https://cdn.shopify.com/s/files/1/0726/9203/products/The-Adventures-and-Misadventures-of-Maqroll_large.jpg?v=1528394341
297,That Awful Mess on the Via Merulana,Carlo Emilio Gadda,https://www.nyrb.com/collections/classics/products/that-awful-mess-on-the-via-merulana,https://cdn.shopify.com/s/files/1/0726/9203/products/That-Awful-Mess-on-the-Via-Merulana_large.jpg?v=1528394342
298,Testing the Current,William McPherson,https://www.nyrb.com/collections/classics/products/testing-the-current,https://cdn.shopify.com/s/files/1/0726/9203/products/Testing-the-Current_large.jpg?v=1528394342
299,Talk,Linda Rosenkrantz,https://www.nyrb.com/collections/classics/products/talk,https://cdn.shopify.com/s/files/1/0726/9203/products/Talk_large.jpg?v=1528394342
300,Take a Girl Like You,Kingsley Amis,https://www.nyrb.com/collections/classics/products/take-a-girl-like-you,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-take-a-girl-like-you-445_d9dc2bd6-73b0-4873-9fe4-05c32c7939d5_large.png?v=1528394343
301,Sunflower,Gyula Krúdy,https://www.nyrb.com/collections/classics/products/sunflower,https://cdn.shopify.com/s/files/1/0726/9203/products/Sunflower_large.jpg?v=1528394343
302,Summer Will Show,Sylvia Townsend Warner,https://www.nyrb.com/collections/classics/products/summer-will-show,https://cdn.shopify.com/s/files/1/0726/9203/products/Summer-Will-Show_large.jpg?v=1528394344
303,Summer Cooking,Elizabeth David,https://www.nyrb.com/collections/classics/products/summer-cooking,https://cdn.shopify.com/s/files/1/0726/9203/products/Summer-Cooking_large.jpg?v=1528394344
304,Store of the Worlds,Robert Sheckley,https://www.nyrb.com/collections/classics/products/store-of-the-worlds,https://cdn.shopify.com/s/files/1/0726/9203/products/store-of-the-worlds_large.jpg?v=1528394344
305,Stones of Aran: Pilgrimage,Tim Robinson,https://www.nyrb.com/collections/classics/products/stones-of-aran-pilgrimage,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-stones-of-aran-pilgrimage-226_8d2b8ec5-a6f0-4ff7-b731-2bca07f1ab42_large.png?v=1528394345
306,Stones of Aran: Labyrinth,Tim Robinson,https://www.nyrb.com/collections/classics/products/stones-of-aran-labyrinth,https://cdn.shopify.com/s/files/1/0726/9203/products/Stones-of-Aran-Labyrinth_large.jpg?v=1528394345
307,Stoner,John Williams,https://www.nyrb.com/collections/classics/products/stoner,https://cdn.shopify.com/s/files/1/0726/9203/products/Stoner_large.jpg?v=1528394345
308,Speedboat,Renata Adler,https://www.nyrb.com/collections/classics/products/speedboat,https://cdn.shopify.com/s/files/1/0726/9203/products/Speedboat_large.jpg?v=1528394346
309,Soul of Wood,Jakov Lind,https://www.nyrb.com/collections/classics/products/soul-of-wood,https://cdn.shopify.com/s/files/1/0726/9203/products/Soul-of-Wood_large.jpg?v=1528394346
310,Soul,Andrey Platonov,https://www.nyrb.com/collections/classics/products/soul,https://cdn.shopify.com/s/files/1/0726/9203/products/Soul_large.jpg?v=1521042728
311,Songs of Kabir,Kabir,https://www.nyrb.com/collections/classics/products/songs-of-kabir,https://cdn.shopify.com/s/files/1/0726/9203/products/Songs-of-Kabir_large.jpg?v=1528394347
312,Slow Homecoming,Peter Handke,https://www.nyrb.com/collections/classics/products/slow-homecoming,https://cdn.shopify.com/s/files/1/0726/9203/products/Slow-Homecoming_large.jpg?v=1528394347
313,Sleepless Nights,Elizabeth Hardwick,https://www.nyrb.com/collections/classics/products/sleepless-nights,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-sleepless-nights-48_f987fc8e-2502-4b47-a82d-83a4b8b600ae_large.png?v=1528394347
314,Skylark,Dezső Kosztolányi,https://www.nyrb.com/collections/classics/products/skylark,https://cdn.shopify.com/s/files/1/0726/9203/products/skylark_large.jpg?v=1528394348
315,"Short Letter, Long Farewell",Peter Handke,https://www.nyrb.com/collections/classics/products/short-letter-long-farewell,https://cdn.shopify.com/s/files/1/0726/9203/products/Short-Letter-Long-Farewell_large.jpg?v=1528394348
316,"Sheppard Lee, Written by Himself",Robert Montgomery Bird,https://www.nyrb.com/collections/classics/products/sheppard-lee-written-by-himself,https://cdn.shopify.com/s/files/1/0726/9203/products/Sheppard-Lee_large.jpg?v=1528394348
317,Shelley,Richard Holmes,https://www.nyrb.com/collections/classics/products/shelley-the-pursuit,https://cdn.shopify.com/s/files/1/0726/9203/products/Shelly-The-Pursuit_large.jpg?v=1528394349
318,Shakespeare's Montaigne,,https://www.nyrb.com/collections/classics/products/shakespeare-s-montaigne,https://cdn.shopify.com/s/files/1/0726/9203/products/shakespearesmontaigne_large.jpg?v=1528394349
319,Shakespeare,Mark Van Doren,https://www.nyrb.com/collections/classics/products/shakespeare,https://cdn.shopify.com/s/files/1/0726/9203/products/Shakespeare_large.jpg?v=1528394350
320,Shadows of Carcosa,,https://www.nyrb.com/collections/classics/products/shadows-of-carcosa,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-shadows-of-carcosa-456_4f8491bd-508e-42d5-875f-eb5bcd63216d_large.png?v=1528394350
321,Seven Men,Max Beerbohm,https://www.nyrb.com/collections/classics/products/seven-men,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-seven-men-241_f97c0e98-ec0d-4a0f-829c-f2a42183d884_large.png?v=1528394350
322,Seduction and Betrayal,Elizabeth Hardwick,https://www.nyrb.com/collections/classics/products/seduction-and-betrayal,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-seduction-and-betrayal-228_501080ce-c2b5-423c-8d84-2623ca6a4ef8_large.png?v=1528394351
323,Season of Migration to the North,Tayeb Salih,https://www.nyrb.com/collections/classics/products/season-of-migration-to-the-north,https://cdn.shopify.com/s/files/1/0726/9203/products/season-of-migration-cover_large.jpg?v=1528394351
324,School for Love,Olivia Manning,https://www.nyrb.com/collections/classics/products/school-for-love,https://cdn.shopify.com/s/files/1/0726/9203/products/SchoolForLove_large.jpg?v=1528394351
325,Roumeli,Patrick Leigh Fermor,https://www.nyrb.com/collections/classics/products/roumeli,https://cdn.shopify.com/s/files/1/0726/9203/products/Roumeli_large.jpg?v=1528394352
326,Rogue Male,Geoffrey Household,https://www.nyrb.com/collections/classics/products/rogue-male,https://cdn.shopify.com/s/files/1/0726/9203/products/rogue-male_large.jpg?v=1528394352
327,Rock Crystal,Adalbert Stifter,https://www.nyrb.com/collections/classics/products/rock-crystal,https://cdn.shopify.com/s/files/1/0726/9203/products/Rock-Crystal_large.jpg?v=1528394352
328,Ringolevio,Emmett Grogan,https://www.nyrb.com/collections/classics/products/ringolevio,https://cdn.shopify.com/s/files/1/0726/9203/products/ringolevio_large.jpg?v=1528394353
329,Riders in the Chariot,Patrick White,https://www.nyrb.com/collections/classics/products/riders-in-the-chariot,https://cdn.shopify.com/s/files/1/0726/9203/products/Riders-in-the-Chariot_large.jpg?v=1528394353
330,Ride a Cockhorse,Raymond Kennedy,https://www.nyrb.com/collections/classics/products/ride-a-cockhorse,https://cdn.shopify.com/s/files/1/0726/9203/products/rideacockhorse_large.jpg?v=1528394354
331,Reveille in Washington,Margaret Leech,https://www.nyrb.com/collections/classics/products/reveille-in-washington,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-reveille-in-washington-215_b51b250e-c099-43bf-aa53-4ad65a8a5f28_large.png?v=1528394354
332,"Renoir, My Father",Jean Renoir,https://www.nyrb.com/collections/classics/products/renoir-my-father,https://cdn.shopify.com/s/files/1/0726/9203/products/Renoir-My-Father_large.jpg?v=1528394354
333,René Leys,Victor Segalen,https://www.nyrb.com/collections/classics/products/rene-leys,https://cdn.shopify.com/s/files/1/0726/9203/products/ReneLeys_large.jpg?v=1528394355
334,Religio Medici and Urne-Buriall,Sir Thomas Browne,https://www.nyrb.com/collections/classics/products/religio-medici-and-urne-buriall,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-religio-medici-and-urne-buriall-260_ae0ac1e6-9d5d-44bf-97f7-a23c8dfada9e_large.png?v=1528394355
335,Red Shift,Alan Garner,https://www.nyrb.com/collections/classics/products/red-shift,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-red-shift-158_f7384228-eac0-4370-95a5-07d3b16d86f4_large.png?v=1528394355
336,"Records of Shelley, Byron, and the Author",Edward John Trelawny,https://www.nyrb.com/collections/classics/products/records-of-shelley-byron-and-the-author,https://cdn.shopify.com/s/files/1/0726/9203/products/Records-of-Shelly-Byron-and-the-Author_large.jpg?v=1528394356
337,Randall Jarrell's Book of Stories,Randall Jarrell,https://www.nyrb.com/collections/classics/products/randall-jarrells-book-of-stories,https://cdn.shopify.com/s/files/1/0726/9203/products/Randall-Jarrells-Book-of-Stories_large.jpg?v=1528394356
338,Proud Beggars,Albert Cossery,https://www.nyrb.com/collections/classics/products/proud-beggars,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-proud-beggars-146_a8617f55-135d-412c-ac99-b82f429d53d1_large.png?v=1528394356
339,Proper Doctoring,David Mendel,https://www.nyrb.com/collections/classics/products/proper-doctoring,https://cdn.shopify.com/s/files/1/0726/9203/products/Proper-Doctoring-Cover_large.jpg?v=1528394356
340,Prometheus Bound,Aeschylus,https://www.nyrb.com/collections/classics/products/prometheus_bound,https://cdn.shopify.com/s/files/1/0726/9203/products/Prometheus-Bound_large.jpg?v=1528394357
341,Prisoner of Love,Jean Genet,https://www.nyrb.com/collections/classics/products/prisoner-of-love,https://cdn.shopify.com/s/files/1/0726/9203/products/Prisoner-of-Love_large.jpg?v=1528394357
342,Prison Memoirs of an Anarchist,Alexander Berkman,https://www.nyrb.com/collections/classics/products/prison-memoirs-of-an-anarchist,https://cdn.shopify.com/s/files/1/0726/9203/products/Prison-Memoirs-of-an-Anarchist_large.jpg?v=1528394358
343,Primitive Man as Philosopher,Paul Radin,https://www.nyrb.com/collections/classics/products/primitive-man-as-philosopher,https://cdn.shopify.com/s/files/1/0726/9203/products/Primitive_Man_as_Philosopher_large.jpg?v=1481841282
344,Poison Penmanship,Jessica Mitford,https://www.nyrb.com/collections/classics/products/poison-penmanship,https://cdn.shopify.com/s/files/1/0726/9203/products/Poison-Penmanship_large.jpg?v=1528394358
345,Poets in a Landscape,Gilbert Highet,https://www.nyrb.com/collections/classics/products/poets-in-a-landscape,https://cdn.shopify.com/s/files/1/0726/9203/products/Poets-in-a-Landscape_large.jpg?v=1528394359
346,Poems of the Late T'ang,A.C. Graham,https://www.nyrb.com/collections/classics/products/poems-of-the-late-tang,https://cdn.shopify.com/s/files/1/0726/9203/products/Poems-of-the-Late-Tang_large.jpg?v=1528394359
347,Poem Strip,Dino Buzzati,https://www.nyrb.com/collections/classics/products/poem-strip,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-poem-strip-237_9d141da8-04f8-49f6-824c-2e3dbe6a36f5_large.png?v=1528394359
348,Pitch Dark,Renata Adler,https://www.nyrb.com/collections/classics/products/pitch-dark,https://cdn.shopify.com/s/files/1/0726/9203/products/Pitch-Dark-Cover-1_large.jpg?v=1528394360
349,Pinocchio,Carlo Collodi,https://www.nyrb.com/collections/classics/products/pinocchio,https://cdn.shopify.com/s/files/1/0726/9203/products/Pinocchio_large.jpg?v=1528394360
350,Peking Story,David Kidd,https://www.nyrb.com/collections/classics/products/peking-story,https://cdn.shopify.com/s/files/1/0726/9203/products/PekingStory_large.jpg?v=1528394360
351,Pedigree,Georges Simenon,https://www.nyrb.com/collections/classics/products/pedigree,https://cdn.shopify.com/s/files/1/0726/9203/products/Pedigree_large.jpg?v=1528394361
352,Peasants and Other Stories,Anton Chekhov,https://www.nyrb.com/collections/classics/products/peasants-and-other-stories,https://cdn.shopify.com/s/files/1/0726/9203/products/Peasants-and-Other-Stories_large.jpg?v=1528394361
353,Part of Our Time,Murray Kempton,https://www.nyrb.com/collections/classics/products/part-of-our-time,https://cdn.shopify.com/s/files/1/0726/9203/products/Part-of-Our-Time_large.jpg?v=1528394362
354,Paris Stories,Mavis Gallant,https://www.nyrb.com/collections/classics/products/paris-stories,https://cdn.shopify.com/s/files/1/0726/9203/products/paris-stories_large.jpg?v=1528394362
355,Paris and Elsewhere,Richard Cobb,https://www.nyrb.com/collections/classics/products/paris-and-elsewhere,https://cdn.shopify.com/s/files/1/0726/9203/products/Paris-and-Elsewhere_large.jpg?v=1528394362
356,Pages from the Goncourt Journals,Edmond and Jules de Goncourt,https://www.nyrb.com/collections/classics/products/pages-from-the-goncourt-journals,https://cdn.shopify.com/s/files/1/0726/9203/products/Pages-from-the-Goncourt-Journals_large.jpg?v=1528394363
357,Original Letters from India,Eliza Fay,https://www.nyrb.com/collections/classics/products/original-letters-from-india,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-original-letters-from-india-50_01369e58-5d52-47a4-b380-b8aca97aca6b_large.png?v=1528394363
358,Onward and Upward in the Garden,"E.B. White, Katharine White",https://www.nyrb.com/collections/classics/products/onward_and_upward_in_the_garden,https://cdn.shopify.com/s/files/1/0726/9203/products/Onward-and-Upward_large.jpg?v=1528394363
359,One Fat Englishman,Kingsley Amis,https://www.nyrb.com/collections/classics/products/one-fat-englishman,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-one-fat-englishman-354_e65d8bbf-9f71-4178-abe6-31146077f144_large.png?v=1528394364
360,On the Yard,Malcolm Braly,https://www.nyrb.com/collections/classics/products/on-the-yard,https://cdn.shopify.com/s/files/1/0726/9203/products/On-the-Yard-Cover_large.jpg?v=1528394364
361,On the Abolition of All Political Parties,Simone Weil,https://www.nyrb.com/collections/classics/products/on-the-abolition-of-all-political-parties,https://cdn.shopify.com/s/files/1/0726/9203/products/on-the-abolition_large.jpg?v=1528394364
362,On Being Blue,William H. Gass,https://www.nyrb.com/collections/classics/products/on-being-blue-a-philosophical-inquiry,https://cdn.shopify.com/s/files/1/0726/9203/products/OnBeingBlue_large.jpg?v=1528394365
363,Novels in Three Lines,Félix Fénéon,https://www.nyrb.com/collections/classics/products/novels-in-three-lines,https://cdn.shopify.com/s/files/1/0726/9203/products/Novels-in-Three-Lines_large.jpg?v=1528394365
364,No Tomorrow,Vivant Denon,https://www.nyrb.com/collections/classics/products/no-tomorrow,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-no-tomorrow-232_8d54e6d1-7c0b-441b-bebb-828c88a63dad_large.png?v=1528394366
365,Niki,Tibor Déry,https://www.nyrb.com/collections/classics/products/niki,https://cdn.shopify.com/s/files/1/0726/9203/products/niki_large.jpg?v=1528394367
366,Nights in the Gardens of Brooklyn,Harvey Swados,https://www.nyrb.com/collections/classics/products/nights-in-the-gardens-of-brooklyn,https://cdn.shopify.com/s/files/1/0726/9203/products/night-in-the-gardens-of-brooklyn_large.jpg?v=1528394367
367,Nightmare Alley,William Lindsay Gresham,https://www.nyrb.com/collections/classics/products/nightmare-alley,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-nightmare-alley-70_33c49bca-5f94-44ab-bc2b-290c2c805047_large.jpeg?v=1528394367
368,Nature Stories,Jules Renard,https://www.nyrb.com/collections/classics/products/nature-stories,https://cdn.shopify.com/s/files/1/0726/9203/products/Nature_Stories_large.jpg?v=1493236745
369,Names on the Land,George R. Stewart,https://www.nyrb.com/collections/classics/products/names-on-the-land,https://cdn.shopify.com/s/files/1/0726/9203/products/Names-on-the-Land_large.jpg?v=1528394368
370,Naked Earth,Eileen Chang,https://www.nyrb.com/collections/classics/products/naked_earth,https://cdn.shopify.com/s/files/1/0726/9203/products/Naked_Earth_cover_large.jpg?v=1515185171
371,My Father and Myself,J. R. Ackerley,https://www.nyrb.com/collections/classics/products/my-father-and-myself,https://cdn.shopify.com/s/files/1/0726/9203/products/My-Father-and-Myself_large.jpg?v=1528394369
372,My Fantoms,Théophile Gautier,https://www.nyrb.com/collections/classics/products/my-fantoms,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-my-fantoms-229_c89c754f-2590-406d-aab6-59d3faae01d5_large.png?v=1528394369
373,My Face for the World to See,Alfred Hayes,https://www.nyrb.com/collections/classics/products/my-face-for-the-world-to-see,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-my-face-for-the-world-to-see-367_65e3c170-af4b-4850-a85c-e38556d20291_large.png?v=1528394369
374,My Dog Tulip,J. R. Ackerley,https://www.nyrb.com/collections/classics/products/my-dog-tulip-1,https://cdn.shopify.com/s/files/1/0726/9203/products/My-Dog-Tulip_large.jpg?v=1528394370
375,My Century,Aleksander Wat,https://www.nyrb.com/collections/classics/products/my-century,https://cdn.shopify.com/s/files/1/0726/9203/products/My-Century_large.jpg?v=1528394370
376,Mr. Fortune,Sylvia Townsend Warner,https://www.nyrb.com/collections/classics/products/mr-fortune,https://cdn.shopify.com/s/files/1/0726/9203/products/Mr-Fortune_large.jpg?v=1528394371
377,Moura,Nina Berberova,https://www.nyrb.com/collections/classics/products/moura,https://cdn.shopify.com/s/files/1/0726/9203/products/Moura_large.jpg?v=1528394371
378,Mouchette,Georges Bernanos,https://www.nyrb.com/collections/classics/products/mouchette,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-mouchette-220_68f5d741-08c4-4a92-ae2b-4b69c465c919_large.png?v=1528394371
379,Morte D'Urban,J.F. Powers,https://www.nyrb.com/collections/classics/products/morte-durban,https://cdn.shopify.com/s/files/1/0726/9203/products/morte-d_urban_large.jpg?v=1528394372
380,Moravagine,Blaise Cendrars,https://www.nyrb.com/collections/classics/products/moravagine,https://cdn.shopify.com/s/files/1/0726/9203/products/Moravagine_large.jpg?v=1528394372
381,Monsieur Proust,Céleste Albaret,https://www.nyrb.com/collections/classics/products/monsieur-proust,https://cdn.shopify.com/s/files/1/0726/9203/products/Monsieur-Proust_large.jpg?v=1528394372
382,Miserable Miracle,Henri Michaux,https://www.nyrb.com/collections/classics/products/miserable-miracle,https://cdn.shopify.com/s/files/1/0726/9203/products/Miserable-Miracle_large.jpg?v=1528394373
383,Midnight in the Century,Victor Serge,https://www.nyrb.com/collections/classics/products/midnight-in-the-century,https://cdn.shopify.com/s/files/1/0726/9203/products/midnight-in-the-century_large.jpg?v=1528394374
384,Memories of the Future,Sigizmund Krzhizhanovsky,https://www.nyrb.com/collections/classics/products/memories-of-the-future,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-memories-of-the-future-213_77a12dcd-34dc-418e-98de-b8901e7681ec_large.png?v=1528394374
385,Memoirs of My Nervous Illness,Daniel Paul Schreber,https://www.nyrb.com/collections/classics/products/memoirs-of-my-nervous-illness,https://cdn.shopify.com/s/files/1/0726/9203/products/Memoirs-of-My-Nervous-Illness_large.jpg?v=1528394375
386,Memoirs of Montparnasse,John Glassco,https://www.nyrb.com/collections/classics/products/memoirs-of-montparnasse,https://cdn.shopify.com/s/files/1/0726/9203/products/Memoirs-of-Montparnasse_large.jpg?v=1528394375
387,Memoirs of Hecate County,Edmund Wilson,https://www.nyrb.com/collections/classics/products/memoirs-of-hecate-county,https://cdn.shopify.com/s/files/1/0726/9203/products/MemoirsHecate_large.jpg?v=1528394376
388,Memoirs of an Anti-Semite,Gregor von Rezzori,https://www.nyrb.com/collections/classics/products/memoirs-of-an-anti-semite,https://cdn.shopify.com/s/files/1/0726/9203/products/Memoirs-of-an-Anti-Semite_large.jpg?v=1528394376
389,Memoirs of a Revolutionary,Victor Serge,https://www.nyrb.com/collections/classics/products/memoirs-of-a-revolutionary,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-memoirs-of-a-revolutionary-224_7d375015-db6f-4f5e-a648-dc78e2d57645_large.jpeg?v=1528394377
390,"Memed, My Hawk",Yashar Kemal,https://www.nyrb.com/collections/classics/products/memed-my-hawk,https://cdn.shopify.com/s/files/1/0726/9203/products/Memed-My-Hawk_large.jpg?v=1528394377
391,Mawrdew Czgowchwz,James McCourt,https://www.nyrb.com/collections/classics/products/mawrdew-czgowchwz,https://cdn.shopify.com/s/files/1/0726/9203/products/mawrdew-final-1_large.jpg?v=1528394377
392,Masscult and Midcult,Dwight Macdonald,https://www.nyrb.com/collections/classics/products/masscult-and-midcult,https://cdn.shopify.com/s/files/1/0726/9203/products/Masscult-and-Midcult_large.jpg?v=1528394378
393,Mary Olivier,May Sinclair,https://www.nyrb.com/collections/classics/products/mary-olivier-a-life,https://cdn.shopify.com/s/files/1/0726/9203/products/Mary-Olivier_large.jpg?v=1528394378
394,Manservant and Maidservant,Ivy Compton-Burnett,https://www.nyrb.com/collections/classics/products/manservant-and-maidservant,https://cdn.shopify.com/s/files/1/0726/9203/products/Manservant-and-Maidservant_large.jpg?v=1528394379
395,Mani,Patrick Leigh Fermor,https://www.nyrb.com/collections/classics/products/mani,https://cdn.shopify.com/s/files/1/0726/9203/products/Mani_large.jpg?v=1528394379
396,Madame de Pompadour,Nancy Mitford,https://www.nyrb.com/collections/classics/products/madame-de-pompadour,https://cdn.shopify.com/s/files/1/0726/9203/products/Madame-de-Pompadour_large.jpg?v=1528394379
397,Lucky Jim,Kingsley Amis,https://www.nyrb.com/collections/classics/products/lucky-jim,https://cdn.shopify.com/s/files/1/0726/9203/products/Lucky-Jim-Cover_large.jpg?v=1528394380
398,Love's Work,Gillian Rose,https://www.nyrb.com/collections/classics/products/loves-work,https://cdn.shopify.com/s/files/1/0726/9203/products/Loves-Work_large.jpg?v=1528394380
399,Love in a Fallen City,Eileen Chang,https://www.nyrb.com/collections/classics/products/love-in-a-fallen-city,https://cdn.shopify.com/s/files/1/0726/9203/products/Love-in-a-Fallen-City_large.jpg?v=1528394380
400,Lolly Willowes,Sylvia Townsend Warner,https://www.nyrb.com/collections/classics/products/lolly-willowes,https://cdn.shopify.com/s/files/1/0726/9203/products/Lolly-Willowes_large.jpg?v=1528394381
401,Life and Fate,Vasily Grossman,https://www.nyrb.com/collections/classics/products/life-and-fate,https://cdn.shopify.com/s/files/1/0726/9203/products/Life-and-Fate_large.jpg?v=1528394381
402,Letters from Russia,Astolphe de Custine,https://www.nyrb.com/collections/classics/products/letters-from-russia,https://cdn.shopify.com/s/files/1/0726/9203/products/Letters-from-Russia_large.jpg?v=1528394382
